id,address
939,"Dance Room, Chelsea Recreation Center, 430 W. 25th Street, Manhattan, NY"
940,"Brooklyn Public Library - Bay Ridge, 7223 Ridge Blvd, Brooklyn, NY 11209, Brooklyn"
941,"Brooklyn Public Library - Marcy, 617 Dekalb Avenue, Brooklyn, NY 11216, Brooklyn"
942,"Herbert Von King Park, Greene Avenue and Marcy Avenue, Brooklyn, NY"
943,"Gymnasium, St. James Recreation Center, 2530 Jerome Ave, Bronx, NY 10468, Bronx"
944,"Dance Room, Constance Baker Motley Recreation Center, 348 East 54 Street, Manhattan, NY"
945,"Entrance - Beach 44th Street and Boardwalk, Rockaway Beach and Boardwalk, Lands underwater bet. B. 2 St. and B. 73 St., Queens, NY"
946,"West 218th Street and Indian Road, Inwood Hill Park, Dyckman St, Hudson River, Harlem River S, Manhattan, NY"
947,"Conference House Park, Pittsville St., Hylan Blvd. Richard Ave., Staten Island, NY"
948,"Cunningham Park Parking Lot, Union Turnpike and 197th Street, Queens, NY"
949,"Carmine Carro Community Center, Marine Park, 3000 Fillmore Ave, Brooklyn, NY"
950,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
951,"Salt Marsh Nature Center, Marine Park, 3301 Avenue U, Brooklyn, NY"
952,"Fort Greene Park Visitor Center, Myrtle Ave., De Kalb Ave. bet. Washington Park and St. Edward's St., Brooklyn, NY"
953,"Forest Park Visitor Center, Woodhaven Boulevard and Forest Park Drive, Queens, NY"
954,"Alley Pond Park Environmental Center, Little Neck Bay to Springfield Blvd, Union Tpke, Queens, NY"
955,"Margaret Corbin Circle, Fort Tryon Park, Riverside Dr To Broadway, W 192 St To Dyckman St, Manhattan, NY"
956,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
957,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY"
958,"Multi-Use Room, Asser Levy Recreation Center, 392 Asser Levy Place, Manhattan, NY"
959,"Fort Totten Park-Building 422 - NE Queens Headquarters, 422 Weaver Ave, Fort Totten, NY 11359, Queens"
960,"Multi-Use Room C, McCarren Play Center, 776 Lorimer Street, Brooklyn, NY"
961,"Dance Room, Gertrude Ederle Recreation Center, 232 W. 60th St., Manhattan, NY"
962,"Gymnasium, St. John’s Recreation Center, 1251 Prospect Place, Brooklyn, NY"
963,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
964,"Queens Public Library - Ozone Park, 92-24 Rockaway Blvd Queens, NY, 11417"
965,"NYPL- Bloomingdale Library, 150 West 100th Street, Manhattan, NY"
966,"Multi-Use Room, Greenbelt Recreation Center, 501 Brielle Avenue, Staten Island, NY"
967,"Pier 6, Brooklyn Bridge Park, Atlantic Avenue and Furman Street, Brooklyn, NY"
968,"Multipurpose Room, Betsy Head Park, Blake Ave., Dumont Ave. bet. Thomas Boyland St. and Bristol St. , Brooklyn, NY"
969,"Pure Life Movement Studio, 7217 13th Ave, Brooklyn, NY 11228"
970,"Brooklyn Public Library - Kings Highway Branch, 2115 Ocean Ave Brooklyn, New York United States, 11229"
971,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
972,"Multi-Use Room, J. Hood Wright Recreation Center, 351 Fort Washington Avenue, Manhattan, NY"
973,"Oak Ridge, Forest Park, Queens, NY"
974,"Hudson Guild Fulton Community Center, 119 9th Ave New York, New York United States, 10001"
975,"Brownsville Neighborhood Health Action Center, 259 Bristol Street, Brooklyn, NY"
976,"Location not available, New York, NY"
977,"Rock Climbing Wall Room, Gertrude Ederle Recreation Center, 232 W. 60th St., Manhattan, NY"
978,"NYPL - Countee Cullen Library, 104 W 136th St New York, New York United States, 10030"
979,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY"
980,"Fort Totten Park-Building 422 - NE Queens Headquarters, 422 Weaver Ave, Fort Totten, NY 11359, Queens"
981,"Gymnasium, St. John’s Recreation Center, 1251 Prospect Place, Brooklyn, NY"
982,"Brooklyn Public Library - Park Slope, 431 6th Ave, Brooklyn, NY 11215, Brooklyn"
983,"Dance Room, St. James Recreation Center, 2530 Jerome Ave, The Bronx, NY 10468, Bronx"
984,"Fit4Dance NYC, 21 Snyder Ave Brooklyn, New York United States, 11226, Brooklyn"
985,"Queens Public Library - Corona, 38-23 104th St., Corona, NY 11368, Queens"
986,"Queens Public Library - Bayside, 214-20 Northern Blvd Bayside, New York United States, 11361, Queens"
987,"Multi-Use Room D, McCarren Play Center, 776 Lorimer Street, Brooklyn, NY"
988,"Queens Public Library - Broadway, 40-20 Broadway, Long Island City, Queens, NY"
989,"Queens Public Library - East Elmhurst, 95-06 Astoria Blvd Queens, New York United States, 11369, Queens"
990,"Dance Room, Thomas Jefferson Recreation Center, 2180 First Avenue, Manhattan, NY"
991,"Dance Room, Chelsea Recreation Center, 430 W. 25th Street, Manhattan, NY"
992,"Stage, Hunts Point Recreation Center, 765 Manida Street, Bronx, NY, Bronx"
993,"United Nations Ave South Entrance, Flushing Meadows Corona Park, Grand Central Pkwy, Van Wyck Exwy, Queens, NY"
994,"Multi-Use Room, Greenbelt Recreation Center, 501 Brielle Avenue, Staten Island, NY"
996,"Multipurpose Room, Betsy Head Park, Blake Ave., Dumont Ave. bet. Thomas Boyland St. and Bristol St. , Brooklyn, NY"
997,"Dance Room, Constance Baker Motley Recreation Center, 348 East 54 Street, Manhattan, NY"
998,"Tilden Senior Center, 630 Mother Gaston Blvd Brooklyn, New York United States, 11212"
999,"Brooklyn Public Library - Sheepshead Bay, 2636 E. 14th St Brooklyn, NY 11235"
1000,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
1001,"NYC Department of Health and Mental Hygiene- Bedford-Stuyvesant Center, 485 Throop Ave Brooklyn, New York United States, 11221, Brooklyn"
1002,"Ryan Health- Chelsea Clinton Community Health Center, 645 10th Ave, New York, NY 10036, Manhattan"
1003,"Gymnasium (Full), Kwame Ture Recreation Center, 1527 Jesup Avenue, Bronx, NY"
1004,"NYC Department of Health and Mental Hygiene- East Harlem Neighborhood Health Action Center, 158 E 115th st New York, New York United States, 10029, Manhattan"
1005,"Gymnasium, Rev. T. Wendell Foster Park and Recreation Center, Jerome Av to River Av bet. E 164 St and McClellan St at Cromwell Ave , Bronx, NY"
1006,"Seaman Avenue and Isham Street Entrance, Inwood Hill Park, Dyckman St, Hudson River, Harlem River S, Manhattan, NY"
1007,"P.S. 361 Beacon - Woodside on the Move, 39-7 57th St., Queens, NY"
1008,"Gymnasium (Court), Al Oerter Recreation Center, 131-40 Fowler Ave., Queens, NY"
1010,"Multi-Use Room, Greenbelt Recreation Center, 501 Brielle Avenue, Staten Island, NY"
1011,"Gymnasium (Court), Al Oerter Recreation Center, 131-40 Fowler Ave., Queens, NY"
1012,"St. Mary's Annual 5K Start, East 149th and Eagle Ave, Bronx, NY"
1013,"Entrance - Lafayette Avenue and Morrison Avenue, Soundview Park, Bronx River, Bronx River Ave. bet. Lafayette Ave., Surf Dr. , Bronx, NY"
1014,"Elton Street and Jamaica Avenue, Highland Park, Highland Blvd, Jamaica Ave, Jackie Robinson Pkwy, Queens, NY"
1015,"Entrance to John Golden Park, 215th Place and 33rd Ave, Queens, NY"
1016,"Canarsie Park House, 88th Street and Seaview Avenue, Brooklyn, NY"
1017,"Baisley Pond Park House, Rockaway & Sutphin Boulevards, Queens, NY"
1018,"Astoria Park, Queens, NY"
1019,"Monsignor McGolrick Park, Msgr. McGolrick Park, Russell St., Monitor St. bet. Nassau Ave. and Driggs Ave., Brooklyn, NY"
1020,"Lawn Near 79th Street Entrance, Shore Park and Parkway, 4 Ave., Shore Rd., Belt Pkwy., Verrazano Bridge, Brooklyn, NY"
1021,"Queens Community House Beacon @ PS 149, 93-11 34th Ave, Queens, NY"
1022,"Pier 35, East River Waterfront Esplanade, Rutgers Slip and South St, Manhattan, NY"
1023,"Gymnasium, St. John’s Recreation Center, 1251 Prospect Place, Brooklyn, NY"
1024,"Dance Room, Thomas Jefferson Recreation Center, 2180 First Avenue, Manhattan, NY"
1025,"Payson Park House, Inwood Hill Park, Dyckman Street and Payson Avenue, Manhattan, NY"
1026,"Beach 54th and Almeda Avenue, Rockaway Community Park, Conch, Sommerville & Norton Basins, Almeda Ave, Queens, NY"
1027,"BPL- Macon Library, 361 Lewis Avenue, Brooklyn, Brooklyn, NY"
1028,"Queens Public Library - Cambria Heights, 218-13 Linden Blvd, Queens, NY 11411"
1029,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY"
1030,"NYPL - Tompkins Square Library, 331 East 10th Street (btw Aves A&B), Manhattan, NY"
1031,"Queens Public Library - Far Rockaway, 1637 Central Ave Far Rockaway, New York, 11691"
1032,"Brougham Cottage, 4746 Amboy Road, Staten Island, NY"
1033,"University Settlement - Atlantic Terminal Community Center, 501 Carlton Ave, Brooklyn, New York, United States, 11238, Brooklyn"
1034,"Dance Room, Chelsea Recreation Center, 430 W. 25th Street, Manhattan, NY"
1035,"Brooklyn Public Library - Marcy, 617 Dekalb Avenue, Brooklyn, NY 11216, Brooklyn"
1036,"Entrance - East 88th Street and Seaview Avenue, Canarsie Park, Belt Pkwy, Seaview Ave Btw: Paerdegat Basin, E 93 S, E 102 St, Fresh Creek Basin, Brooklyn, NY"
1037,"Gymnasium, St. James Recreation Center, 2530 Jerome Ave, Bronx, NY 10468, Bronx"
1038,"Dance Room, Constance Baker Motley Recreation Center, 348 East 54 Street, Manhattan, NY"
1039,"Alley Pond Adventure Course, Alley Pond Park, Little Neck Bay to Springfield Blvd, Union Tpke, Queens, NY"
1040,"Cunningham Park Parking Lot, Union Turnpike and 197th Street, Queens, NY"
1041,"Conference House Park, Pittsville St., Hylan Blvd. Richard Ave., Staten Island, NY"
1042,"Carmine Carro Community Center, Marine Park, 3000 Fillmore Ave, Brooklyn, NY"
1043,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
1044,"Victory Boulevard and Alberta Avenue, Sylvan Grove Cemetery, Victory Blvd. and Glen St., Staten Island, NY"
1045,"Lincoln Road Entrance, Prospect Park, Prospect Pk W, Flatbush, Parkside, Ocean Aves, Brooklyn, NY"
1046,"Rose Avenue and Oak Avenue, Kissena Park, Underhill, Oak, Rose, Booth Memorial Aves, Kissena Blvd, Fresh Meadow Ln, Queens, NY"
1047,"West 90th Street and Central Park West, Manhattan, NY"
1048,"Salt Marsh Nature Center, Marine Park, 3301 Avenue U, Brooklyn, NY"
1049,"Multipurpose Room, Betsy Head Park, Blake Ave., Dumont Ave. bet. Thomas Boyland St. and Bristol St. , Brooklyn, NY"
1050,"Queens Public Library - Bayside, 214-20 Northern Blvd Bayside, New York United States, 11361, Queens"
1051,"Brooklyn Public Library - Kings Highway Branch, 2115 Ocean Ave Brooklyn, New York United States, 11229"
1052,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
1053,"Queens Public Library - Corona, 38-23 104th St., Corona, NY 11368, Queens"
1054,"NYPL - Eastchester Library, 1385 Gun Hill Road, Bronx, NY"
1055,"PS 503/PS 506 Beacon - Center for Family Life, 333 60th Street Brooklyn, New York, 11220"
1056,"Multi-Use Room, Asser Levy Recreation Center, 392 Asser Levy Place, Manhattan, NY"
1057,"NYPL - Hamilton Grange Library, 503 West 145th Street New York, New York United States, 10031, Manhattan"
1058,"Ryan Health- Chelsea Clinton Community Health Center, 645 10th Ave, New York, NY 10036, Manhattan"
1059,"Fort Totten Park-Building 422 - NE Queens Headquarters, 422 Weaver Ave, Fort Totten, NY 11359, Queens"
1060,"Bartow Community Center - Room 31, 2049 Bartow Avenue, Bronx, NY"
1061,"Multi-Use Room C, McCarren Play Center, 776 Lorimer Street, Brooklyn, NY"
1062,"Dance Room, Gertrude Ederle Recreation Center, 232 W. 60th St., Manhattan, NY"
1063,"Gymnasium, St. John’s Recreation Center, 1251 Prospect Place, Brooklyn, NY"
1064,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
1065,"Queens Public Library - Ozone Park, 92-24 Rockaway Blvd Queens, NY, 11417"
1066,"Pier 6, Brooklyn Bridge Park, Atlantic Avenue and Furman Street, Brooklyn, NY"
1067,"Multi-Use Room, Greenbelt Recreation Center, 501 Brielle Avenue, Staten Island, NY"
1068,"Multipurpose Room, Betsy Head Park, Blake Ave., Dumont Ave. bet. Thomas Boyland St. and Bristol St. , Brooklyn, NY"
1069,"Pure Life Movement Studio, 7217 13th Ave, Brooklyn, NY 11228"
1070,"Brooklyn Public Library - Kings Highway Branch, 2115 Ocean Ave Brooklyn, New York United States, 11229"
1071,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
1072,"Multi-Use Room, J. Hood Wright Recreation Center, 351 Fort Washington Avenue, Manhattan, NY"
1073,"Oak Ridge, Forest Park, Queens, NY"
1074,"Brownsville Neighborhood Health Action Center, 259 Bristol Street, Brooklyn, NY"
1075,"Hudson Guild Fulton Community Center, 119 9th Ave New York, New York United States, 10001"
1076,"Rock Climbing Wall Room, Gertrude Ederle Recreation Center, 232 W. 60th St., Manhattan, NY"
1077,"NYPL - Countee Cullen Library, 104 W 136th St New York, New York United States, 10030"
1078,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY"
1079,"Gymnasium, St. John’s Recreation Center, 1251 Prospect Place, Brooklyn, NY"
1080,"Brooklyn Public Library - Park Slope, 431 6th Ave, Brooklyn, NY 11215, Brooklyn"
1081,"Dance Room, St. James Recreation Center, 2530 Jerome Ave, The Bronx, NY 10468, Bronx"
1082,"Fit4Dance NYC, 21 Snyder Ave Brooklyn, New York United States, 11226, Brooklyn"
1083,"Queens Public Library - Corona, 38-23 104th St., Corona, NY 11368, Queens"
1084,"Queens Public Library - Bayside, 214-20 Northern Blvd Bayside, New York United States, 11361, Queens"
1085,"Multi-Use Room D, McCarren Play Center, 776 Lorimer Street, Brooklyn, NY"
1086,"Queens Public Library - East Elmhurst, 95-06 Astoria Blvd Queens, New York United States, 11369, Queens"
1087,"Queens Public Library - Broadway, 40-20 Broadway, Long Island City, Queens, NY"
1088,"Dance Room, Thomas Jefferson Recreation Center, 2180 First Avenue, Manhattan, NY"
1089,"Stage, Hunts Point Recreation Center, 765 Manida Street, Bronx, NY, Bronx"
1090,"Dance Room, Chelsea Recreation Center, 430 W. 25th Street, Manhattan, NY"
1091,"United Nations Ave South Entrance, Flushing Meadows Corona Park, Grand Central Pkwy, Van Wyck Exwy, Queens, NY"
1092,"Multi-Use Room, Greenbelt Recreation Center, 501 Brielle Avenue, Staten Island, NY"
1094,"Multipurpose Room, Betsy Head Park, Blake Ave., Dumont Ave. bet. Thomas Boyland St. and Bristol St. , Brooklyn, NY"
1095,"Dance Room, Constance Baker Motley Recreation Center, 348 East 54 Street, Manhattan, NY"
1096,"Tilden Senior Center, 630 Mother Gaston Blvd Brooklyn, New York United States, 11212"
1097,"Brooklyn Public Library - Sheepshead Bay, 2636 E. 14th St Brooklyn, NY 11235"
1098,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
1099,"NYC Department of Health and Mental Hygiene- Bedford-Stuyvesant Center, 485 Throop Ave Brooklyn, New York United States, 11221, Brooklyn"
1100,"Ryan Health- Chelsea Clinton Community Health Center, 645 10th Ave, New York, NY 10036, Manhattan"
1101,"NYC Department of Health and Mental Hygiene- East Harlem Neighborhood Health Action Center, 158 E 115th st New York, New York United States, 10029, Manhattan"
1102,"Gymnasium, Rev. T. Wendell Foster Park and Recreation Center, Jerome Av to River Av bet. E 164 St and McClellan St at Cromwell Ave , Bronx, NY"
1103,"Seaman Avenue and Isham Street Entrance, Inwood Hill Park, Dyckman St, Hudson River, Harlem River S, Manhattan, NY"
1104,"Gymnasium (Court), Al Oerter Recreation Center, 131-40 Fowler Ave., Queens, NY"
1105,"Gymnasium (Court), Al Oerter Recreation Center, 131-40 Fowler Ave., Queens, NY"
1107,"Multi-Use Room, Greenbelt Recreation Center, 501 Brielle Avenue, Staten Island, NY"
1108,"P.S. 361 Beacon - Woodside on the Move, 39-7 57th St., Queens, NY"
1109,"St. Mary's Annual 5K Start, East 149th and Eagle Ave, Bronx, NY"
1110,"Entrance - Lafayette Avenue and Morrison Avenue, Soundview Park, Bronx River, Bronx River Ave. bet. Lafayette Ave., Surf Dr. , Bronx, NY"
1111,"Elton Street and Jamaica Avenue, Highland Park, Highland Blvd, Jamaica Ave, Jackie Robinson Pkwy, Queens, NY"
1112,"Entrance to John Golden Park, 215th Place and 33rd Ave, Queens, NY"
1113,"Canarsie Park House, 88th Street and Seaview Avenue, Brooklyn, NY"
1114,"Baisley Pond Park House, Rockaway & Sutphin Boulevards, Queens, NY"
1115,"Astoria Park, Queens, NY"
1116,"Monsignor McGolrick Park, Msgr. McGolrick Park, Russell St., Monitor St. bet. Nassau Ave. and Driggs Ave., Brooklyn, NY"
1117,"Lawn Near 79th Street Entrance, Shore Park and Parkway, 4 Ave., Shore Rd., Belt Pkwy., Verrazano Bridge, Brooklyn, NY"
1118,"Queens Community House Beacon @ PS 149, 93-11 34th Ave, Queens, NY"
1119,"Pier 35, East River Waterfront Esplanade, Rutgers Slip and South St, Manhattan, NY"
1120,"Snug Harbor Cultural Center, 1000 RIchmond Terrace, Staten Island, NY, 10301, Staten Island"
1121,"Dance Room, Thomas Jefferson Recreation Center, 2180 First Avenue, Manhattan, NY"
1122,"Gymnasium, St. John’s Recreation Center, 1251 Prospect Place, Brooklyn, NY"
1123,"Queens Public Library - Cambria Heights, 218-13 Linden Blvd, Queens, NY 11411"
1124,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY"
1125,"NYPL - Tompkins Square Library, 331 East 10th Street (btw Aves A&B), Manhattan, NY"
1126,"University Settlement - Atlantic Terminal Community Center, 501 Carlton Ave, Brooklyn, New York, United States, 11238, Brooklyn"
1127,"Unisphere, Flushing Meadows Corona Park, Grand Central Pkwy, Van Wyck Exwy, Queens, NY"
1128,"Queens Public Library - Far Rockaway, 1637 Central Ave Far Rockaway, New York, 11691"
1129,"Location not available, New York, NY"
1130,"Dance Room, Chelsea Recreation Center, 430 W. 25th Street, Manhattan, NY"
1131,"Brooklyn Public Library - Bay Ridge, 7223 Ridge Blvd, Brooklyn, NY 11209, Brooklyn"
1132,"Brooklyn Public Library - Marcy, 617 Dekalb Avenue, Brooklyn, NY 11216, Brooklyn"
1133,"Salt Marsh Nature Center, Marine Park, 3301 Avenue U, Brooklyn, NY"
1134,"Gymnasium, St. James Recreation Center, 2530 Jerome Ave, Bronx, NY 10468, Bronx"
1135,"Dance Room, Constance Baker Motley Recreation Center, 348 East 54 Street, Manhattan, NY"
1136,"Broadway and Arden Street, Fort Tryon Park, Riverside Dr To Broadway, W 192 St To Dyckman St, Manhattan, NY"
1137,"Entrance - Vernon Boulevard and 41st Avenue, Queensbridge Park, Queens, NY"
1138,"Cunningham Park Parking Lot, Union Turnpike and 197th Street, Queens, NY"
1139,"Conference House Park, Pittsville St., Hylan Blvd. Richard Ave., Staten Island, NY"
1140,"Carmine Carro Community Center, Marine Park, 3000 Fillmore Ave, Brooklyn, NY"
1141,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
1142,"Rochester Avenue and President Street, Lincoln Terrace / Arthur S. Somers Park, Eastern Pkwy., E. New York Ave. bet. Rochester Ave. and Portal St., Brooklyn"
1143,"Entrance - East 106th Street and Fifth Avenue, Central Park, Manhattan, NY"
1144,"Brookville Boulevard and 144 Avenue, Brookville Park, S. Conduit Ave., 149 Ave. bet. 232 St. and 235 St. , Queens, NY"
1145,"Fort Totten Park Visitors Center, Cross Island Pkwy. bet. Totten Ave. and 15 Rd., Queens, NY"
1146,"Freshkills North Park Entrance, Freshkills Park, 350 Wild Avenue, Staten Island, NY 10314, Staten Island"
1147,"Multipurpose Room, Betsy Head Park, Blake Ave., Dumont Ave. bet. Thomas Boyland St. and Bristol St. , Brooklyn, NY"
1148,"Athletic Courts, Torsney Playground, Skillman Ave. bet. 41 St. and 43 St., Queens, NY"
1149,"Sunnyside Community Services, 43-31 39th St, Queens, NY"
1150,"Queens Public Library - Bayside, 214-20 Northern Blvd Bayside, New York United States, 11361, Queens"
1151,"Brooklyn Public Library - Kings Highway Branch, 2115 Ocean Ave Brooklyn, New York United States, 11229"
1152,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
1153,"Queens Public Library - Corona, 38-23 104th St., Corona, NY 11368, Queens"
1154,"NYPL - Eastchester Library, 1385 Gun Hill Road, Bronx, NY"
1155,"PS 503/PS 506 Beacon - Center for Family Life, 333 60th Street Brooklyn, New York, 11220"
1156,"Multi-Use Room, Asser Levy Recreation Center, 392 Asser Levy Place, Manhattan, NY"
1157,"NYPL - Hamilton Grange Library, 503 West 145th Street New York, New York United States, 10031, Manhattan"
1158,"Ryan Health- Chelsea Clinton Community Health Center, 645 10th Ave, New York, NY 10036, Manhattan"
1159,"Fort Totten Park-Building 422 - NE Queens Headquarters, 422 Weaver Ave, Fort Totten, NY 11359, Queens"
1160,"Bartow Community Center - Room 31, 2049 Bartow Avenue, Bronx, NY"
1161,"Multi-Use Room C, McCarren Play Center, 776 Lorimer Street, Brooklyn, NY"
1162,"Dance Room, Gertrude Ederle Recreation Center, 232 W. 60th St., Manhattan, NY"
1163,"Gymnasium, St. John’s Recreation Center, 1251 Prospect Place, Brooklyn, NY"
1164,"Sunnyside Community Services, 43-31 39th St, Queens, NY"
1165,"Queensbridge Park House, Queensboro Bridge, 41 Rd., 40 Ave. bet. The East River, Vernon Blvd., and 21 St., Queens, NY"
1166,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
1167,"Queens Public Library - Ozone Park, 92-24 Rockaway Blvd Queens, NY, 11417"
1169,"Pier 6, Brooklyn Bridge Park, Atlantic Avenue and Furman Street, Brooklyn, NY"
1170,"Multi-Use Room, Greenbelt Recreation Center, 501 Brielle Avenue, Staten Island, NY"
1171,"Multipurpose Room, Betsy Head Park, Blake Ave., Dumont Ave. bet. Thomas Boyland St. and Bristol St. , Brooklyn, NY"
1172,"Athletic Courts, Torsney Playground, Skillman Ave. bet. 41 St. and 43 St., Queens, NY"
1173,"Pure Life Movement Studio, 7217 13th Ave, Brooklyn, NY 11228"
1174,"Sunnyside Community Services, 43-31 39th St, Queens, NY"
1175,"Brooklyn Public Library - Kings Highway Branch, 2115 Ocean Ave Brooklyn, New York United States, 11229"
1176,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
1177,"Multi-Use Room, J. Hood Wright Recreation Center, 351 Fort Washington Avenue, Manhattan, NY"
1178,"Oak Ridge, Forest Park, Queens, NY"
1179,"Dance Room, Highbridge Recreation Center, 2301 Amsterdam Avenue, Manhattan, NY"
1180,"NYPL - Countee Cullen Library, 104 W 136th St New York, New York United States, 10030"
1181,"Rock Climbing Wall Room, Gertrude Ederle Recreation Center, 232 W. 60th St., Manhattan, NY"
1182,"Brooklyn Botanic Garden, 1000 Washington Avenue, Brooklyn, NY"
1183,"Brownsville Neighborhood Health Action Center, 259 Bristol Street, Brooklyn, NY"
1184,"Hudson Guild Fulton Community Center, 119 9th Ave New York, New York United States, 10001"
1185,"Dance Room, St. James Recreation Center, 2530 Jerome Ave, The Bronx, NY 10468, Bronx"
1186,"Queensbridge Park House, Queensboro Bridge, 41 Rd., 40 Ave. bet. The East River, Vernon Blvd., and 21 St., Queens, NY"
1187,"Fit4Dance NYC, 21 Snyder Ave Brooklyn, New York United States, 11226, Brooklyn"
1188,"Queens Public Library - Corona, 38-23 104th St., Corona, NY 11368, Queens"
1189,"Queens Public Library - Bayside, 214-20 Northern Blvd Bayside, New York United States, 11361, Queens"
1190,"Multi-Use Room D, McCarren Play Center, 776 Lorimer Street, Brooklyn, NY"
1191,"Queens Public Library - East Elmhurst, 95-06 Astoria Blvd Queens, New York United States, 11369, Queens"
1192,"Queens Public Library - Broadway, 40-20 Broadway, Long Island City, Queens, NY"
1193,"Queens Public Library - Sunnyside, 43-06 Greenpoint Avenue, Queens, NY"
1194,"Dance Room, Thomas Jefferson Recreation Center, 2180 First Avenue, Manhattan, NY"
1195,"Dance Room, Chelsea Recreation Center, 430 W. 25th Street, Manhattan, NY"
1196,"Stage, Hunts Point Recreation Center, 765 Manida Street, Bronx, NY, Bronx"
1197,"United Nations Ave South Entrance, Flushing Meadows Corona Park, Grand Central Pkwy, Van Wyck Exwy, Queens, NY"
1198,"Multi-Use Room, Greenbelt Recreation Center, 501 Brielle Avenue, Staten Island, NY"
1200,"Multipurpose Room, Betsy Head Park, Blake Ave., Dumont Ave. bet. Thomas Boyland St. and Bristol St. , Brooklyn, NY"
1201,"Athletic Courts, Torsney Playground, Skillman Ave. bet. 41 St. and 43 St., Queens, NY"
1202,"Dance Room, Constance Baker Motley Recreation Center, 348 East 54 Street, Manhattan, NY"
1203,"Brooklyn Public Library - Sheepshead Bay, 2636 E. 14th St Brooklyn, NY 11235"
1204,"Multi-Use Room, Williamsbridge Oval Recreation Center, 3225 Reservoir Oval East, Bronx, NY"
1205,"Ryan Health- Chelsea Clinton Community Health Center, 645 10th Ave, New York, NY 10036, Manhattan"
1206,"NYC Department of Health and Mental Hygiene- Bedford-Stuyvesant Center, 485 Throop Ave Brooklyn, New York United States, 11221, Brooklyn"
1207,"NYC Department of Health and Mental Hygiene- East Harlem Neighborhood Health Action Center, 158 E 115th st New York, New York United States, 10029, Manhattan"
1208,"Gymnasium, Rev. T. Wendell Foster Park and Recreation Center, Jerome Av to River Av bet. E 164 St and McClellan St at Cromwell Ave , Bronx, NY"
1209,"Seaman Avenue and Isham Street Entrance, Inwood Hill Park, Dyckman St, Hudson River, Harlem River S, Manhattan, NY"
1210,"Baisley Pond Park House, Rockaway & Sutphin Boulevards, Queens, NY"
1211,"Gymnasium (Court), Al Oerter Recreation Center, 131-40 Fowler Ave., Queens, NY"
1213,"Multi-Use Room, Greenbelt Recreation Center, 501 Brielle Avenue, Staten Island, NY"
1214,"Gymnasium (Court), Al Oerter Recreation Center, 131-40 Fowler Ave., Queens, NY"
1215,"St. Mary's Annual 5K Start, East 149th and Eagle Ave, Bronx, NY"
1216,"Lawn Near 79th Street Entrance, Shore Park and Parkway, 4 Ave., Shore Rd., Belt Pkwy., Verrazano Bridge, Brooklyn, NY"
1217,"Elton Street and Jamaica Avenue, Highland Park, Highland Blvd, Jamaica Ave, Jackie Robinson Pkwy, Queens, NY"
1218,"Entrance to John Golden Park, 215th Place and 33rd Ave, Queens, NY"
1219,"Canarsie Park House, 88th Street and Seaview Avenue, Brooklyn, NY"
1220,"Astoria Park, Queens, NY"
1221,"Monsignor McGolrick Park, Msgr. McGolrick Park, Russell St., Monitor St. bet. Nassau Ave. and Driggs Ave., Brooklyn, NY"
1222,"Entrance - Lafayette Avenue and Morrison Avenue, Soundview Park, Bronx River, Bronx River Ave. bet. Lafayette Ave., Surf Dr. , Bronx, NY"
1223,"Queens Community House Beacon @ PS 149, 93-11 34th Ave, Queens, NY"
1224,"Dance Room, Thomas Jefferson Recreation Center, 2180 First Avenue, Manhattan, NY"
1225,"Gymnasium, St. John’s Recreation Center, 1251 Prospect Place, Brooklyn, NY"
1226,"Pier 35, East River Waterfront Esplanade, Rutgers Slip and South St, Manhattan, NY"
1227,"BPL- Macon Library, 361 Lewis Avenue, Brooklyn, Brooklyn, NY"
